Date,mag,lon,lat,depth
10/31/2018,4.9,87.5013,30.2697,10
10/31/2018,4.7,87.5406,30.2774,10
11/3/2018,3.7,87.8196,30.2902,41
11/7/2018,4.3,87.8166,30.3717,10
11/11/2018,4.5,80.6352,29.8366,10.8
11/28/2018,4,87.5566,30.2567,10
12/11/2018,3.8,87.5029,30.175,35
12/20/2018,3.8,84.7382,28.9551,35
12/22/2018,4.1,85.6898,27.7888,14.6
12/23/2018,5.6,87.5789,30.3479,8.6
12/23/2018,4.4,87.7215,30.1254,10
12/23/2018,4.4,87.4418,30.094,10
12/24/2018,4,87.5312,30.2677,10
12/28/2018,3.9,87.9276,30.2597,10
12/29/2018,3.6,87.5361,30.1565,35
12/31/2018,3.7,87.7715,30.1846,37
1/20/2019,5.1,87.6014,30.3343,7.6
1/20/2019,4.6,87.672,30.339,10
1/22/2019,4.2,86.9329,27.1382,12.2
2/4/2019,3.7,87.6482,29.3823,35
2/6/2019,4,87.4258,29.2076,9.2
2/6/2019,3.7,87.2679,29.1099,14
2/6/2019,3.7,87.468,29.302,19.6
2/7/2019,4.2,87.289,29.2365,10.8
2/15/2019,3.7,87.6491,30.3092,35
2/20/2019,3.7,87.6493,30.198,35
2/26/2019,3.7,85.913,27.4861,10.5
3/2/2019,3.8,81.2311,30.4355,35
3/6/2019,3.8,87.5377,30.4212,35
3/7/2019,3.8,87.6246,29.9823,35
3/27/2019,3.6,87.8512,30.3906,41
3/28/2019,4,87.1548,28.6671,4.6
4/12/2019,4.4,87.5268,30.1737,10
4/13/2019,4.2,86.5346,28.6286,57
4/13/2019,3.7,85.3298,28.1001,8.5
4/14/2019,3.9,81.4251,29.586,27
4/16/2019,3.7,84.786,28.2035,17
4/24/2019,4.6,85.1341,27.7315,17.6
4/24/2019,3.8,85.3324,29.4849,11.6
4/29/2019,4,83.8208,31.9564,10
4/29/2019,3.9,85.5264,29.4722,10
4/30/2019,4.1,85.4329,29.4989,10
5/11/2019,4.5,81.6265,28.847,26.9
5/16/2019,3.7,85.4136,29.528,3.2
5/17/2019,4.7,84.8345,27.8453,12.8
5/20/2019,3.6,86.6362,31.4142,35
5/21/2019,3.6,84.3764,28.2424,7.7
5/25/2019,4.5,86.389,27.596,27.4
5/25/2019,3.9,81.4718,29.5258,27
5/26/2019,4.7,87.531,30.2673,10
5/26/2019,4.6,87.6247,30.3324,10
5/30/2019,3.8,85.6166,29.5841,10
5/31/2019,3.8,87.751,28.2486,22.9
6/14/2019,3.6,81.0484,29.4625,10.3
6/15/2019,4,82.2585,28.918,13.2
6/17/2019,4.3,87.1957,28.3482,84.2
6/20/2019,3.7,87.5127,28.8159,4.4
6/23/2019,3.7,85.5539,30.0408,35
7/2/2019,3.6,87.4012,30.0637,35
7/6/2019,3.6,85.4088,27.6728,5.6
8/9/2019,4.2,83.2313,28.3616,10.1
8/15/2019,3.7,85.2795,31.7986,35
8/24/2019,3.8,87.7947,30.6446,41
8/27/2019,4.3,86.5991,28.9927,32.8
9/15/2019,4,81.9674,30.163,21
9/16/2019,4.4,80.6668,29.581,19
9/17/2019,3.9,84.4784,28.2465,4.1
9/22/2019,4.1,84.3794,28.1934,9.2
9/26/2019,4.3,84.5181,28.2042,3.2
9/28/2019,3.8,81.4896,30.0039,6
9/29/2019,3.7,82.9418,28.5883,7
10/12/2019,3.6,84.858,29.0763,35
10/26/2019,3.9,87.3389,30.516,10
10/31/2019,4,83.3237,28.6,12.6
11/12/2019,4.4,80.2377,30.0051,16.6
11/19/2019,5.3,81.1505,29.3022,16.9
11/27/2019,4.5,85.7458,27.6952,10.2
11/27/2019,4.4,87.8829,28.0911,79.6
11/28/2019,4.6,84.3942,30.5352,10
12/12/2019,4.1,85.597,27.8733,13.6
1/5/2020,4.2,85.4514,30.1894,7.6
1/5/2020,4.1,85.5418,30.0188,3.2
1/12/2020,4.3,81.7105,29.4613,34.7
1/12/2020,4.2,81.6631,29.5077,16.5
1/12/2020,3.7,81.5537,29.5379,27
1/24/2020,3.8,86.5387,29.4094,4.1
1/28/2020,3.8,81.665,29.6657,27
3/15/2020,4.3,83.6686,28.2296,11.2
3/20/2020,5.7,87.3687,28.6056,12.5
3/24/2020,4,87.3443,28.6765,7.4
4/2/2020,3.9,80.9387,29.432,17
4/15/2020,3.9,86.5627,27.5655,30.4
4/22/2020,3.6,80.7226,29.1516,24.7
5/8/2020,3.8,84.5302,29.297,35
5/8/2020,3.6,86.8774,28.7657,35
5/12/2020,4.8,86.0719,27.5963,3.3
5/23/2020,3.7,87.2337,28.6087,12
5/30/2020,4.2,84.8683,27.9373,4.5
7/24/2020,4.3,87.4275,30.3982,10
7/29/2020,3.9,88.1788,28.3432,17.2
8/6/2020,3.9,84.2359,31.0622,10
8/9/2020,3.6,80.127,31.1045,10
8/17/2020,4,87.2714,28.7528,10.2
8/23/2020,4.5,87.4823,30.389,10
8/25/2020,4.2,80.9369,29.4445,17
8/27/2020,3.8,80.8392,29.8313,10
9/11/2020,4.5,87.8179,27.3174,8.2
9/15/2020,5.2,85.8654,27.7705,11.8
9/27/2020,3.7,87.4881,29.0326,16.2
10/25/2020,3.7,83.4716,30.9172,11
10/28/2020,3.8,80.9268,29.4142,17
11/8/2020,4.1,88.014,27.807,74.2
11/21/2020,4.4,88.0486,29.9707,37
11/23/2020,4.3,87.3332,28.6263,3.6
11/23/2020,3.7,86.597,27.2893,8.2
12/29/2020,3.6,86.3588,27.6998,18.2
1/11/2021,3.9,87.9395,28.1064,71
1/25/2021,3.6,87.7126,27.9491,88.5
2/2/2021,5,87.4086,28.7477,11.5
2/2/2021,4.5,84.0765,28.8639,20.9
2/4/2021,5,87.3658,28.7644,9
2/9/2021,4.3,87.9222,27.9784,35
2/12/2021,3.6,86.7412,28.9612,48.3
2/19/2021,3.8,87.6679,28.5943,10
2/19/2021,3.7,87.4694,28.79,14
2/19/2021,3.6,80.0822,29.931,16
2/22/2021,3.6,85.7631,30.1032,35
2/27/2021,4.1,86.6305,28.9523,10
2/28/2021,3.9,87.8359,28.4183,10
2/28/2021,3.7,87.6319,28.4681,4.8
3/11/2021,3.6,88.0296,28.2257,42.2
3/16/2021,4.5,86.3616,30.1139,10
3/22/2021,4.3,84.8477,31.5236,10
3/25/2021,3.6,84.2414,31.3217,10
4/3/2021,3.7,86.5008,28.7171,2.6
4/22/2021,3.7,87.2333,30.4327,35
5/4/2021,3.9,86.562,28.649,15.8
5/18/2021,5.3,84.356,28.2932,12
5/19/2021,4.8,84.3559,28.2092,10.8
5/19/2021,3.8,84.3788,28.1837,11.9
5/25/2021,4.5,86.4502,29.117,2.7
5/26/2021,3.8,86.2981,29.0666,14.9
6/2/2021,3.7,85.2681,30.3617,35
6/19/2021,3.9,84.1978,29.6454,22.5
6/21/2021,4.2,87.1154,29.2855,10
6/28/2021,3.8,80.0511,30.0599,10
7/2/2021,3.9,81.5558,29.7043,10
7/14/2021,3.6,87.5848,30.4164,35
7/18/2021,3.8,81.4533,28.8748,33
7/23/2021,3.6,86.837,27.4224,9.7
7/28/2021,3.7,87.0504,29.1651,4.6
8/13/2021,3.6,85.1215,31.5865,35
8/23/2021,3.7,81.0442,29.5447,10
8/31/2021,3.7,84.3903,29.613,6.2
9/5/2021,3.8,88.1509,28.4904,62.3
9/12/2021,4,86.0998,27.6297,13
9/24/2021,3.6,80.3339,29.8784,22.7
9/25/2021,4,85.7976,27.8785,10.4
10/2/2021,4,85.7944,27.839,13.8
10/2/2021,3.6,85.8044,27.9101,8.7
10/15/2021,4.1,87.374,28.681,0.9
10/16/2021,3.6,84.9382,28.095,8.9
10/18/2021,4.6,87.3047,28.6446,9.6
10/18/2021,4.3,85.7943,27.881,12
10/31/2021,3.6,87.8257,28.0223,81.3
11/5/2021,4.9,87.4252,28.778,7.4
11/8/2021,3.8,87.289,28.5861,6.4
11/14/2021,3.8,87.6722,30.4231,10
11/30/2021,5.3,87.9426,31.6437,7.1
12/1/2021,4.2,87.7517,31.4505,10
12/8/2021,4,87.4781,28.664,35
12/8/2021,4,87.4661,28.7833,10
12/14/2021,4.2,87.4056,28.7299,8.5
12/14/2021,3.8,87.5061,28.6546,58.6
12/18/2021,3.8,87.6665,28.2356,68
12/25/2021,3.6,82.9598,31.5607,35
12/27/2021,3.6,87.398,28.7395,2.3
12/29/2021,4.4,80.5271,29.8721,5.3
1/5/2022,3.6,86.3036,27.5535,10
1/6/2022,4.3,82.9461,28.5555,10
1/13/2022,4,87.3679,28.7677,14
1/19/2022,3.6,80.8787,29.7686,14.2
1/21/2022,3.6,85.2669,27.8135,18
1/24/2022,4.1,80.2857,29.8136,27.8
2/4/2022,3.8,84.8659,31.6554,35
2/26/2022,3.9,87.529,28.7752,8.5
3/5/2022,3.7,86.8459,28.5037,73.9
3/23/2022,3.8,87.983,28.1492,71
4/9/2022,4.3,86.5255,28.7922,14.4
4/13/2022,3.6,85.0338,31.7751,35
4/24/2022,4.2,83.0886,31.7243,35
5/3/2022,3.9,87.6261,28.7507,10
5/11/2022,4.8,80.3974,29.8288,23.7
5/21/2022,3.6,86.7379,28.4307,78.5
5/23/2022,3.7,87.7923,27.4092,20
6/10/2022,3.7,85.4197,27.6575,13.2
6/22/2022,4.6,83.8169,28.3187,14.1
6/27/2022,3.6,82.723,31.0826,10
7/8/2022,3.9,80.0996,30.0008,2.4
7/10/2022,4,80.7777,29.6061,17
7/22/2022,3.8,86.4351,29.9842,35
7/25/2022,4.5,85.4591,27.9331,16.9
7/31/2022,5.2,86.7589,27.2007,12.1
8/5/2022,4.3,85.0859,27.8092,7
8/18/2022,3.6,85.8183,28.0933,19
8/19/2022,4.7,81.2776,28.0826,35
8/19/2022,3.7,80.1369,29.9109,14.6
9/18/2022,4.1,87.3943,28.8856,10
9/18/2022,3.7,86.8413,28.5274,34
9/19/2022,4.3,82.8753,31.1541,10
9/19/2022,3.6,82.6222,31.2736,35
9/20/2022,3.6,87.7396,29.1578,10
10/8/2022,3.7,80.1329,30.021,20.5
10/10/2022,3.8,87.452,28.6333,2
10/19/2022,4.8,86.0196,27.9587,17.9
10/19/2022,3.9,85.9986,27.9895,18.3
10/28/2022,3.6,81.6427,29.4154,27
10/30/2022,4.4,81.0125,29.4651,12.8
11/6/2022,3.8,88.1746,27.9444,27.4
11/7/2022,4.2,86.5696,28.8661,33.7
11/8/2022,5.9,81.1794,29.3309,14.4
11/8/2022,4.7,81.3271,29.3759,27
11/8/2022,3.8,80.8757,29.538,10
11/9/2022,4.2,80.2371,29.9054,16
11/9/2022,4.1,81.0344,28.9424,10
11/12/2022,5.3,81.2719,29.4703,11.6
12/3/2022,3.8,86.3148,30.0083,35
12/5/2022,3.7,83.1188,29.2127,10
12/18/2022,4.3,85.0564,28.215,51.8
12/23/2022,4.1,83.2371,28.4806,11.9
12/23/2022,3.8,83.1018,28.5151,10
12/27/2022,4.6,83.2587,28.5694,14.2
12/27/2022,4.2,83.2559,28.4471,10.8
1/12/2023,4,83.2181,31.6048,35
1/21/2023,3.8,85.7465,27.7828,10
1/24/2023,5.6,81.6942,29.5779,24.8
1/25/2023,3.6,81.6445,29.5589,49.3
2/12/2023,3.9,87.8105,27.868,76.3
2/22/2023,4.7,81.6575,29.5102,23.1
2/26/2023,4,80.9847,29.5217,17
3/2/2023,4.2,87.3686,28.3001,1.3
3/5/2023,3.7,81.1178,29.1983,18
3/5/2023,3.6,85.5908,27.5727,14
3/13/2023,3.7,81.6347,28.805,5.2
3/24/2023,4,81.7963,29.5381,21.5
3/26/2023,3.7,81.6802,29.5487,3.8
3/28/2023,3.8,87.9585,28.0074,72.1
4/1/2023,4.7,86.2171,27.7828,13.9
4/8/2023,4.5,86.6887,28.8175,35.3
4/10/2023,3.6,87.3698,28.265,25.1
4/27/2023,5.1,81.5976,29.5167,10
4/27/2023,4.4,81.5609,29.615,24.3
4/27/2023,3.6,81.4654,29.8002,33
5/4/2023,3.7,81.5663,29.5836,14.2
5/6/2023,4.4,86.6877,28.6296,50.1
5/10/2023,3.8,81.4964,29.6189,25.8
5/11/2023,3.6,80.5028,29.8915,10
5/23/2023,4.2,81.2465,29.6359,12.2
6/12/2023,3.7,81.5743,29.6374,23.9
6/20/2023,3.6,87.8885,27.8933,75.8
8/3/2023,3.9,87.3476,28.7643,6.1
8/5/2023,4.2,80.7394,30.1767,26.6
8/18/2023,4.5,87.1425,28.3114,58.4
8/18/2023,4.2,83.1196,31.6716,10
9/7/2023,3.7,86.9704,28.7304,31.5
10/3/2023,5.8,81.2684,29.4648,17.2
10/3/2023,4.5,86.3968,30.9434,26
10/7/2023,5,81.2553,29.4139,25
10/8/2023,4.7,86.3689,30.7301,10
10/11/2023,4.7,81.1824,29.5355,27.5
10/12/2023,4.5,81.2169,29.5176,30.3
10/12/2023,3.6,83.2234,28.3972,17.1
10/16/2023,4.1,80.6283,29.9139,8.4
10/16/2023,3.6,80.6209,29.9179,6.9
10/18/2023,4.2,81.2009,29.5497,16.1
10/21/2023,3.9,81.2206,29.424,17
10/22/2023,5.2,84.7301,27.8565,16.8
10/23/2023,4.2,86.5977,31.4364,10
10/23/2023,3.6,85.7623,30.1503,35
11/3/2023,6,82.169,28.8151,14.5
11/6/2023,5.3,82.1366,28.8482,11
11/7/2023,3.6,81.7658,29.6431,14.6
11/19/2023,3.9,82.7693,28.4622,11.8
11/19/2023,3.8,82.8223,28.4263,9.5
11/20/2023,4.2,81.2307,29.4237,17
11/22/2023,4,85.1736,27.6724,10.8
11/27/2023,4.9,87.7454,28.6654,55.4
12/4/2023,4.3,87.8284,27.8235,76.1
12/10/2023,3.6,84.8158,27.9083,9.4
12/31/2023,4.6,85.8355,27.745,12.4
1/4/2024,3.8,85.7618,27.888,22.5
1/7/2024,4.6,86.5319,28.1006,2.9
1/7/2024,3.6,86.5182,28.1083,35
1/12/2024,5,81.0973,29.4968,20.1
2/13/2024,3.7,86.1385,31.6463,35
2/16/2024,3.8,81.0032,29.3825,12.8
2/26/2024,4.4,88.0845,29.5415,100
